Flux Redshift and uncertainties
-,z,+
0.008775525456099942,0.38,0.008775525456099942

Best Fitting Parameters for the Flux Plot
Parameter,Value,Uncertainty
amplitude,0.7916647703874683,6.131152777483537
standard deviation,0.6666666666665286,1.7993562192008317

Redshift,Chi-squared
2.2600000000000002,0.29502287943601135
2.27,0.2934188890645281
2.2800000000000002,0.2933728014032035
2.29,0.29545280066656093
2.3000000000000003,0.2964321830612663
2.31,0.2965259054346119
2.32,0.295956164929087
2.33,0.29634948133342415
2.34,0.29651074032335784
2.35,0.29651600972379044
2.36,0.29651023653437275
2.37,0.29651023653461045
2.38,0.2966497140544462
2.39,0.2966610657887971
2.4,0.2963138795374291
2.41,0.2941184832264419
2.42,0.2936692987911161
2.43,0.2942641106571173
2.44,0.29460730541532554
2.45,0.29631924734841936
2.46,0.29652125358872805
2.47,0.29685058827881755
2.48,0.29716607354863295
2.49,0.29662491527360246
2.5,0.2969028968542356
2.5100000000000002,0.29605015646494953
2.52,0.29494437710624416
2.5300000000000002,0.29515959240468964
2.54,0.29554673363466005
2.5500000000000003,0.2962226933125087
2.56,0.296029700786596
2.57,0.29577197684888085
2.58,0.29233462186628695
2.59,0.29602828236583334
2.6,0.2959707457009986
2.61,0.2901263748306278
2.62,0.2953199128528391
2.63,0.29393901640120995
2.64,0.2913565063976414
2.65,0.28854215958265883
2.66,0.287766606430468
2.67,0.2897505464948209
2.68,0.29256068249230566
2.69,0.29625704645122575
2.7,0.29517840117337407
2.71,0.29482575811592315
2.72,0.2934441948160073
2.73,0.29139807277174307
2.74,0.29098666207865
2.75,0.29352056829142054
2.7600000000000002,0.2952185662478972
2.77,0.2960578589081282
2.7800000000000002,0.29651023653461317
2.79,0.29537874141010445
2.8000000000000003,0.2943644520864096
2.81,0.29221988772819324
2.82,0.29120236570655733
2.83,0.2921718296700072
2.84,0.29404696900655714
2.85,0.29582846908240806
2.86,0.2962310264038734
2.87,0.2975469870542678
2.88,0.2979745669913732
2.89,0.298078957239609
2.9,0.2975714899710196
2.91,0.29618874818734625
2.92,0.2903328097649022
2.93,0.28868807769143084
2.94,0.292311120284133
2.95,0.2916738274552095
2.96,0.2900060008317635
2.97,0.28811415568941473
2.98,0.28744804061471346
2.99,0.2889349022460296
3.0,0.29195778552902274
3.0100000000000002,0.29460702144126544
3.02,0.2976596078980283
3.0300000000000002,0.29809691235822255
3.04,0.2985717587957515
3.0500000000000003,0.29818610556422703
3.06,0.29831699661857736
3.0700000000000003,0.29810687257397583
3.08,0.2977202031045215
3.09,0.2965353414862897
3.1,0.2944327987425353
3.11,0.2899055625344244
3.12,0.2934894561538579
3.13,0.2954442339950395
3.14,0.29650065823890753
3.15,0.2965084014082938
3.16,0.2956586916586377
3.17,0.2937557357901061
3.18,0.29411325778560926
3.19,0.2947779565612062
3.2,0.2949681177592613
3.21,0.29323921389381313
3.22,0.29437791249997824
3.23,0.29410137623850297
3.24,0.2938474427172183
3.25,0.29354260225317497
3.2600000000000002,0.2933847587257206
3.27,0.29360976171377606
3.2800000000000002,0.2942858324891919
3.29,0.295747751670146
3.3000000000000003,0.2967570376180698
3.31,0.2963674334901449
3.3200000000000003,0.2963135849012592
3.33,0.29651023653372727
3.34,0.295696733786178
3.35,0.29467010672816646
3.36,0.2934188890633786
3.37,0.2923723814534233
3.38,0.2945513733253944
3.39,0.2958199632598509
3.4,0.29643218305980806
3.41,0.296539061720965
3.42,0.2962832677311299
3.43,0.2962966214002956
3.44,0.2963494813336354
3.45,0.29643334969083696
3.46,0.29651094220441115
3.47,0.2965102365344417
3.48,0.29651023653437275
3.49,0.2965102366371449
3.5,0.29651023656237313
3.5100000000000002,0.29664302915834634
3.52,0.2966610657842221
3.5300000000000002,0.29530578555830944
3.54,0.29471289393857114
3.5500000000000003,0.29390053270874716
3.56,0.29366929879143383
3.5700000000000003,0.2940726772183596
3.58,0.29481431676334974
3.59,0.29532652847952723
3.6,0.29631924734916415
3.61,0.29654475016081233
3.62,0.2957789611007686
3.63,0.29693600585428587
3.64,0.29716607354923397
3.65,0.2965229620482045
3.66,0.29720219046155794
3.67,0.2967070809649895
3.68,0.29605015646459476
3.69,0.29507883993683404
3.7,0.29516459985012683
3.71,0.2952164138642059
3.72,0.29554673363358214
3.73,0.2958736509636069
3.74,0.2960506256426185
3.75,0.2959943504631759
3.7600000000000002,0.29577197684888085
3.77,0.2931373062588731
3.7800000000000002,0.2941046426253108
3.79,0.2960254451005535
3.8000000000000003,0.29597074570069876
3.81,0.292639768723354
3.8200000000000003,0.2925907461128596
3.83,0.2950760919206448
3.84,0.29393901640120995
3.85,0.29209570634703014
3.86,0.2898433231548242
3.87,0.28807488991511015
3.88,0.2877666064311635
3.89,0.2890817894315794
3.9,0.29119326466721307
3.91,0.2931597260492944
3.92,0.29625704645122575
3.93,0.2951098084112283
3.94,0.29512886394457866
3.95,0.2945733039774931
3.96,0.29344130224223086
3.97,0.29206460326324707
3.98,0.29033629381064563
3.99,0.2917559778845155
4.0,0.29369481047589163
4.01,0.2949634154164735
4.0200000000000005,0.29739912837380106
4.03,0.29776737282163573
4.04,0.2980749343526307
4.05,0.29800813181060737
4.0600000000000005,0.2975993070433456
4.07,0.2970463821050143
4.08,0.2958874565240533
4.09,0.29593910099751763
4.1,0.2967037761234659
4.11,0.2977415326459418
4.12,0.2967908082485424
4.13,0.2968127876181378
4.14,0.29564418031921896
4.15,0.29693406707023007
4.16,0.2978955776067613
4.17,0.2980889410145697
4.18,0.29790278152150373
4.19,0.2978775316530891
4.2,0.296859483883797
4.21,0.29510830770763524
4.22,0.29112989803617656
4.23,0.2892100188866428
4.24,0.2918716153890403
4.25,0.2920857948326526
4.26,0.29181755587736075
4.2700000000000005,0.29080513947549
4.28,0.28930264042244774
4.29,0.2877735356720895
4.3,0.28670625407753186
4.3100000000000005,0.28651743100203386
4.32,0.2873881709725054
4.33,0.28918051438469866
4.34,0.29156723419041775
4.3500000000000005,0.29421112068701494
4.36,0.29678014296495453
4.37,0.2991855984519142
4.38,0.2983975605209096
4.39,0.29976551835416065
4.4,0.29940590819492113
4.41,0.29908305410141
4.42,0.29655218683508827
4.43,0.2975199961354222
4.44,0.2955387351200815
4.45,0.29197456971556585
4.46,0.287082875305993
4.47,0.2885043026060942
4.48,0.28943832889825855
4.49,0.2916475973272079
4.5,0.2937971694105931
4.51,0.2951815205467537
4.5200000000000005,0.29583692967257436
4.53,0.2956321809830346
4.54,0.29625969281668935
4.55,0.29639066441870215
4.5600000000000005,0.2961980356963175
4.57,0.29652393524042114
4.58,0.29650932511783784
4.59,0.29651023653557196
4.6000000000000005,0.29651023653437275
4.61,0.29651023689067274
4.62,0.2965102380223091
4.63,0.29654845762551546
4.64,0.29685496018995766
4.65,0.2966610657887971
4.66,0.293720779927985
4.67,0.29525551445384746
4.68,0.2943352120486718
4.69,0.2938019214652781
4.7,0.2936692987914024
4.71,0.29394689990763445
4.72,0.29443549508263583
4.73,0.2952196146003609
4.74,0.2960320768616424
4.75,0.29631924734841936
4.76,0.29651204361712
4.7700000000000005,0.2963388604609318
4.78,0.2953382241409479
4.79,0.2969900264226639
4.8,0.29716607354863295
4.8100000000000005,0.2964769668460651
4.82,0.29604785862360194
4.83,0.29703976759075584
4.84,0.2965802001050569
4.8500000000000005,0.2960501564654694
4.86,0.29528221716644465
4.87,0.2950284111617194
4.88,0.29514171612395396
4.89,0.29526669708594133
4.9,0.29554673397072606
4.91,0.29573368479375933
4.92,0.296018558439265
4.93,0.2960476604708072
4.94,0.2959690376767248
4.95,0.2957719779978426
4.96,0.29367948468524624
4.97,0.29235199629670283
4.98,0.296358056271611
4.99,0.29606569765154767
5.0,0.2960074899437117
5.01,0.29480507637227205
5.0200000000000005,0.2938170065657197
5.03,0.2968778871933029
5.04,0.2967434974740354
5.05,0.2963327836709592
5.0600000000000005,0.29816212101454254
5.07,0.2951177473783765
5.08,0.29449493927900067
5.09,0.29343313239456187
5.1000000000000005,0.29264126018260184
5.11,0.295478189894323
5.12,0.29626935048163144
5.13,0.29698303705506884
5.14,0.29807493435249705
5.15,0.2971808583520134
5.16,0.2973534154784291
5.17,0.2970344933689752
5.18,0.29651482698779663
5.19,0.29633546589763154
5.2,0.2960036134578653
5.21,0.29541857068231053
5.22,0.29462468105870276
5.23,0.29386567392033097
5.24,0.29330855872342243
5.25,0.2934717781371734
5.26,0.29442016153149886
5.2700000000000005,0.2950878180702773
5.28,0.29589752813070286
5.29,0.29632301496597435
5.3,0.29627486145823007
5.3100000000000005,0.29576775593920235
5.32,0.29485652254501127
5.33,0.2936786777598807
5.34,0.2924328212958987
5.3500000000000005,0.2913081112636048
5.36,0.290485134895424
5.37,0.29014664517130256
5.38,0.2904052404526162
5.39,0.2912477310210386
5.4,0.2925628879276104
5.41,0.2941796693760537
5.42,0.29590444236766533
5.43,0.29752769379592875
5.44,0.29976206529432126
5.45,0.30238944109079846
5.46,0.29942669316148857
5.47,0.29904850228293584
5.48,0.2985281017391594
5.49,0.2979008012711656
5.5,0.2970475396117984
5.51,0.29587477104305815
5.5200000000000005,0.29439082557789514
5.53,0.2920963003429957
5.54,0.2861715173266968
5.55,0.2849101005467562
5.5600000000000005,0.2908076474786091
5.57,0.29161885037916646
5.58,0.2923112684937259
5.59,0.29253582928237093
5.6000000000000005,0.29232172067753276
5.61,0.2918593576448939
5.62,0.29138432810114917
5.63,0.2911568793176974
5.64,0.2914053835131998
5.65,0.2922200523693226
5.66,0.29349290312798726
5.67,0.2949725277700864
5.68,0.29637955001071536
5.69,0.297487829240428
5.7,0.29790086452581993
5.71,0.29842325919833046
5.72,0.29844475358806344
5.73,0.29820278775287845
5.74,0.2980749350156214
5.75,0.2996516564445128
5.76,0.30042985321767657
5.7700000000000005,0.3007720802184271
5.78,0.3004120232492794
5.79,0.29941615024364837
5.8,0.29789642107966385
5.8100000000000005,0.2960005438885622
5.82,0.29404591117771883
5.83,0.29238423922007334
5.84,0.29149805927925704
5.8500000000000005,0.2900781628887238
5.86,0.29103437706096774
5.87,0.29245658899110816
5.88,0.29394145021823215
5.89,0.29517635288908983
5.9,0.29598944531398846
5.91,0.2964101864233608
5.92,0.2965212568393888
5.93,0.2957789610999649
5.94,0.29686735745773807
5.95,0.2970289619872411
5.96,0.2971597628397479
5.97,0.29577379972187035
5.98,0.2966248183951238
5.99,0.2970732572898391
6.0,0.2965669983895811
6.01,0.29620100315089243
6.0200000000000005,0.29595119543888804
6.03,0.2967981974723372
6.04,0.29730428180659163
6.05,0.29732439949362527
6.0600000000000005,0.29750714476460494
6.07,0.297819801299404
6.08,0.2980749312546385
6.09,0.29807493425815196
6.1000000000000005,0.2980749343524349
6.11,0.2980875628879483
6.12,0.29836406901184565
6.13,0.298074935710386
6.140000000000001,0.29807493433158416
6.15,0.29807493434147914
6.16,0.2980749343515657
6.17,0.2980749343524885
6.18,0.29804969703699136
6.19,0.29790180277414485
6.2,0.2976004327373079
6.21,0.2968378105695439
6.22,0.29482700683239627
6.23,0.2974980936327133
6.24,0.2970470084627459
6.25,0.29669152774201885
6.26,0.2959610883881564
6.2700000000000005,0.2947112419490951
6.28,0.29294296260072966
6.29,0.2910273170891972
6.3,0.2885685732876474
6.3100000000000005,0.2864783971699466
6.32,0.2879960043865131
6.33,0.28882449185074555
6.34,0.29009922848102
6.3500000000000005,0.29140100596649243
6.36,0.29250888734915426
6.37,0.29436398084872273
6.38,0.29401798555540704
6.390000000000001,0.29443004450974714
6.4,0.29456956803668655
6.41,0.2943791825383946
6.42,0.29382702329192145
6.43,0.2929496694535275
6.44,0.291882911245436
6.45,0.29085962515069325
6.46,0.29016607597765454
6.47,0.2900542476002199
6.48,0.2906322817614562
6.49,0.2918071559853165
6.5,0.2933276596348723
6.51,0.2948807642620955
6.5200000000000005,0.2981026798824696
6.53,0.2970412629707209
6.54,0.29745096154805273
6.55,0.29753935200926135
6.5600000000000005,0.2974495942182744
6.57,0.29719919976196973
6.58,0.2980459295538688
6.59,0.2971946221654047
6.6000000000000005,0.294460469442021
6.61,0.29296796992267593
6.62,0.29144827888297814
6.63,0.2899577864112671
6.640000000000001,0.28931624575949905
6.65,0.28993341995098126
6.66,0.29130397860465285
6.67,0.2930188997462747
6.68,0.29475603413312407
6.69,0.2962205203916222
6.7,0.2972787479916377
6.71,0.29796354252086676
6.72,0.298382217598838
6.73,0.29836847800268324
6.74,0.2999072622527659
6.75,0.2988546232141779
6.76,0.2988463181514766
6.7700000000000005,0.2987657092953752
6.78,0.2986253235774188
6.79,0.29844957648270287
6.8,0.29827983080815723
6.8100000000000005,0.2981769232259225
6.82,0.29820660631069723
6.83,0.29839998779942417
6.84,0.2965016462733887
6.8500000000000005,0.2968823002877576
6.86,0.30136590029703125
6.87,0.2990514915618988
6.88,0.2985704962152105
6.890000000000001,0.2976976230114369
6.9,0.2964539095379195
6.91,0.2949264820249754
6.92,0.2920861600764801
6.93,0.29137877057767125
6.94,0.2899742039571495
6.95,0.2886994886843027
6.96,0.28793256624832814
6.97,0.287837538319354
6.98,0.2884632784132725
6.99,0.28971944287414936
7.0,0.29139052620990696
7.01,0.29318762455260394
7.0200000000000005,0.29483897294307826
7.03,0.2976674703664883
7.04,0.2993879421808052
7.05,0.29930472719415646
7.0600000000000005,0.29963884142916425
7.07,0.29960956182590204
7.08,0.30006082318322075
7.09,0.2999795625446029
7.1000000000000005,0.30009882958681733
7.11,0.300241860469996
7.12,0.30036905598384395
7.13,0.2988081402548274
7.140000000000001,0.2997913864253863
7.15,0.30054896593001335
7.16,0.29961244070010234
7.17,0.2989285390285627
7.18,0.2980520126772958
7.19,0.2970491461473788
7.2,0.29568446221572897
7.21,0.2912109223240472
7.22,0.2907961657064938
7.23,0.2921361203944697
7.24,0.2940203545250009
7.25,0.29500265669304
7.26,0.2960142014850548
7.2700000000000005,0.2980749343508293
7.28,0.29756369602428834
7.29,0.2973873216275432
7.3,0.29732851759459217
7.3100000000000005,0.29710085572955075
7.32,0.2967463651872231
7.33,0.2962292728367186
7.34,0.2934812207345296
7.3500000000000005,0.29120195317475067
7.36,0.29238735593988574
7.37,0.2968613071353124
7.38,0.2961446247858078
7.390000000000001,0.29630135435139804
7.4,0.29633994943877123
7.41,0.29623024324610175
7.42,0.28960802799124313
7.43,0.290180098360174
7.44,0.29465589771437256
7.45,0.29438506770338296
7.46,0.2936410932933755
7.47,0.2927472936136871
7.48,0.291678234776425
7.49,0.29046376927982936
7.5,0.28920260593902736
7.51,0.28804779889853493
7.5200000000000005,0.28718119606983505
7.53,0.2867774614578926
7.54,0.2869496432439765
7.55,0.2876995910817907
7.5600000000000005,0.2889145631269979
7.57,0.2904122074785371
7.58,0.29199544574210484
7.59,0.2951788182749621
7.6000000000000005,0.296311041759826
7.61,0.29766434429093364
7.62,0.2963355067523695
7.63,0.2966615524638532
7.640000000000001,0.29673081644586924
7.65,0.2965539680452295
7.66,0.2976950101357293
7.67,0.296048402799162
7.68,0.29430054620314283
7.69,0.2930570457437451
7.7,0.29179610982454884
7.71,0.29019640434853866
7.72,0.28473576388498384
7.73,0.2891507226339334
7.74,0.29069190626199914
7.75,0.29246644786581777
7.76,0.29390977847576594
7.7700000000000005,0.2953381890774015
7.78,0.2964618399600498
7.79,0.29719394635202734
7.8,0.29757050117653305
7.8100000000000005,0.29768613699303426
7.82,0.29762573006733894
7.83,0.29743201187684987
7.84,0.29711662962000546
7.8500000000000005,0.2966929642380231
7.86,0.2962016084516229
7.87,0.29571281179215786
7.88,0.2952552843376545
7.890000000000001,0.2947885236629322
7.9,0.2946714424923316
7.91,0.2948980820621134
7.92,0.29543738606745246
7.930000000000001,0.29639546723594634
7.94,0.29700512128096807
7.95,0.2975818278136415
7.96,0.2979799059514129
7.97,0.29823088159664
7.98,0.2983824810770158
7.99,0.298488632674249
8.0,0.29857632126862105
8.01,0.2981838307313752
8.02,0.2981784769040866
8.03,0.30007693480202347
8.040000000000001,0.29982842406790566
8.05,0.29946239876979336
8.06,0.2983855850637669
8.07,0.2984530386736288
8.08,0.29784767124471245
8.09,0.29719774734654947
8.1,0.296527420756332
8.11,0.29588209063863813
8.120000000000001,0.29533787253485294
8.13,0.29489353738694857
8.14,0.2931652465187207
8.15,0.2922302298243466
8.16,0.2934333561077842
8.17,0.2956565958781297
8.18,0.29681144208581495
8.19,0.2972336927741641
8.2,0.29742898924039346
8.21,0.2973725398405266
8.22,0.2970721740770582
8.23,0.2990975992433926
8.24,0.29399286142531006
8.25,0.29172204182611833
8.26,0.2924672503396841
8.27,0.29357805713462176
8.28,0.2945883027335384
8.290000000000001,0.29486525414178055
8.3,0.29527964954385033
8.31,0.29775109794865207
8.32,0.29608672998666635
8.33,0.29635169244012316
8.34,0.29650917889302414
8.35,0.2965897628792437
8.36,0.29664845120635613
8.370000000000001,0.29675375438945567
8.38,0.2956086083988463
8.39,0.295812346828521
8.4,0.2975126904208451
8.41,0.2983023557887662
8.42,0.29882233673430403
8.43,0.299287088828711
8.44,0.29966683637529334
8.45,0.29994589212998485
8.46,0.3001080426918624
8.47,0.29955183300950217
8.48,0.29996041459374645
8.49,0.2995785952088327
8.5,0.2989689916180204
8.51,0.29815661161922435
8.52,0.2972036155334552
8.53,0.2961995011207502
8.540000000000001,0.29524492379631356
8.55,0.2944327759107456
8.56,0.29383023589236323
8.57,0.2934674640894391
8.58,0.29178977440510095
8.59,0.2918598575590393
8.6,0.29208542226639395
8.61,0.2924241215310944
8.620000000000001,0.2928403187653804
8.63,0.29330293923022294
8.64,0.2937780493955941
8.65,0.29422130452529577
8.66,0.2945768143073878
8.67,0.2947865029740573
8.68,0.29480727245950944
8.69,0.2946263076854653
8.700000000000001,0.29426403168352633
8.71,0.2937621538830186
8.72,0.2931656339620529
8.73,0.29251203032240364
8.74,0.29183477625162124
8.75,0.29080523648335155
8.76,0.2909447086320556
8.77,0.29014872169638706
8.78,0.2899196687377129
8.790000000000001,0.28994893068831473
8.8,0.2902508635144627
8.81,0.2908086038632529
8.82,0.29238949510782847
8.83,0.2938275431973626
8.84,0.2934684155606722
8.85,0.29438748887378224
8.86,0.2951607385096774
8.870000000000001,0.29573057327811036
8.88,0.296080088865535
8.89,0.29621960496708993
8.9,0.29616929977685674
8.91,0.29595100343155084
8.92,0.29559305928472335
8.93,0.2951432582946206
8.94,0.29467903156668435
8.950000000000001,0.2942137982748366
8.96,0.2915790241142038
8.97,0.293057861872884
8.98,0.2936846618711339
8.99,0.29460735910682373
9.0,0.2956444846475195
9.01,0.29551170766604146
9.02,0.29713799172101885
9.03,0.2975947975828634
9.040000000000001,0.2994621490490235
9.05,0.2996610341289779
9.06,0.29965623374269473
9.07,0.29965623373898564
9.08,0.299656233738985
9.09,0.2996562337549137
9.1,0.29965623400079555
9.11,0.2996562339577144
9.120000000000001,0.2996165374980609
9.13,0.29943468454883165
9.14,0.2991245364263939
9.15,0.29783796779729577
9.16,0.29793585649289234
9.17,0.29706401320590503
9.18,0.2963837318084261
9.19,0.2964631074673645
9.200000000000001,0.296787324523432
9.21,0.2961173172936724
9.22,0.2959694302349077
9.23,0.2958631180231594
9.24,0.295794401428222
9.25,0.2957865286255038
9.26,0.2958827345012591
9.27,0.29612441339930606
9.28,0.2955256546422735
9.290000000000001,0.29623803266033527
9.3,0.29770290135620214
9.31,0.298235592959085
9.32,0.2987262113186888
9.33,0.29909635789996064
9.34,0.29935594060836135
9.35,0.2995382040358981
9.36,0.2996711415503253
9.370000000000001,0.29975797281421807
9.38,0.2997781494621612
9.39,0.2997035085427534
9.4,0.2995138722692132
9.41,0.2992031213993032
9.42,0.2987812836069918
9.43,0.29775329855712257
9.44,0.29634205880628084
9.450000000000001,0.2945343395845481
9.46,0.2927745591707354
9.47,0.29295687441846285
9.48,0.2965759920400369
9.49,0.2963744448229579
9.5,0.2960415446783232
9.51,0.29552284911731963
9.52,0.2948108185049387
9.53,0.2939374335378448
9.540000000000001,0.2929610744315322
9.55,0.2919535064818911
9.56,0.2909888373378962
9.57,0.29013586584641926
9.58,0.2894548124359186
9.59,0.2889968268994282
9.6,0.28880209913170146
9.61,0.28889350253405216
9.620000000000001,0.2892676082192384
9.63,0.2898893743393525
9.64,0.29069631791093375
9.65,0.2916124008495183
9.66,0.29256590049218695
9.67,0.2935037979938364
9.68,0.29439799950498985
9.69,0.2952427782634628
9.700000000000001,0.29604558739758885
9.71,0.2968148346766246
9.72,0.2975491836903639
9.73,0.2954223048312697
9.74,0.2957827936634555
9.75,0.29692512735175886
9.76,0.29846916170027815
9.77,0.29997827213029127
9.78,0.30013095966976544
9.790000000000001,0.3002067583816207
9.8,0.3002282472218403
9.81,0.3001980754655222
9.82,0.2991814754204057
9.83,0.29558474012238634
9.84,0.2946032885874432
9.85,0.29732735360618207
9.86,0.2979075946069916
9.870000000000001,0.2966660723990901
9.88,0.29508752517523557
9.89,0.29320068066722543
9.9,0.29109701873608385
9.91,0.2890995456897409
9.92,0.2870924432202826
9.93,0.28517297009918935
9.94,0.28387430678167563
9.950000000000001,0.28204349100175546
9.96,0.2823454923288219
9.97,0.2831913028337811
9.98,0.2845832346425025
9.99,0.28634939990824215
10.0,0.288275523366543
